time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:environmentCreationTime,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2019-05-21 15:46:54.369 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,257542256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:47:54.371 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, ,2, , , , , , , , , ,13,13, , , , ,1,22, ,2, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,1, ,1, , , , ,16,1, , , , , , , , , , , , , , , , , , , , , , ,271326432, , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:48:54.372 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,281592416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:49:54.374 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,293043544, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:50:54.375 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,304563456, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:51:54.376 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,318804424, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:52:54.378 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, ,2, , , , , , , , , ,13,13, , , , ,1,22, ,2, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , , , , , , , , ,16,1, , , , , , , , , , , , , , , , , , , , , , ,328448144, , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:53:54.380 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,341203792, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:54:54.382 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,352311040, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:55:54.383 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,365682336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:56:54.385 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,378967592, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:57:54.386 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, ,2, , , , , , , , , ,13,13, , , , ,1,22, ,2, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , , , , , , , , ,16,1, , , , , , , , , , , , , , , , , , , , , , ,389674096, , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:58:54.388 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,402841576, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 15:59:54.390 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,413302800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:00:54.391 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,424067432, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:01:54.393 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,436670432, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:02:54.394 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, ,2, , , , , , , , , ,13,13, , , , ,1,22, ,2, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , , , , , , , , ,16,1, , , , , , , , , , , , , , , , , , , , , , ,446213616, , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:03:54.396 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,459429768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:04:54.398 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,469504208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:05:54.399 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,480010024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:06:54.401 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,495010368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:07:54.402 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, ,2, , , , , , , , , ,13,13, , , , ,1,22, ,2, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , , , , , , , , ,16,1, , , , , , , , , , , , , , , , , , , , , , ,505697544, , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:08:54.404 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,516778960, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:09:54.405 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , ,1,22,99820064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:10:54.407 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,111860832, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:11:54.409 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,128427672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:12:54.411 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, ,2, , , , , , , , , ,13,13, , , , ,1,22, ,2, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , , , , , , , , ,16,1, , , , , , , , , , , , , , , , , , , , , , ,137357888, , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:13:54.412 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,149132024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-21 16:14:54.414 UTC,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,16929645,150944,896, ,13, , , , , , , , , , , ,13,13, , , , ,1,22, , , , , , , , , , , , , , , , ,1362,1,734,734, , , , ,471592,3220753880,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,471592, , , , ,1558453014023, , ,0, , , , , , , ,1558453378509,247, , , , ,16777216,471557, , , ,0, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,160315144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
